stationId,stationName,latitude,longitude
1979,TOUR-TAXIS,50.86599657853118,4.334138582968334
592,HUY,50.528178167667285,5.219616500613516
266,CHENEE,50.58695623775602,5.64416886499539
261,CHASTRE,50.60757597085545,4.65013041163728
973,POPERINGE,50.85444837837162,2.736306432736006
231,BUGGENHOUT,51.01428356975298,4.231399792037534
768,LUTTRE,50.50601206060287,4.384250449864731
1841,AUBANGE,49.563854762384,5.829224589508758
1219,WATERMAEL,50.80971059066153,4.399853339445609
710,LESSINES,50.71290774870706,3.836861179155217
700,CAMPINAIRE,50.39264488205441,4.46933253671293
568,HILLEGEM,50.869099064597854,3.814701035934553
840,MOL,51.16831361296897,5.166049651618025
1113,SY,50.376893421466065,5.519435934484005
976,PRY,50.258623307603074,4.435775728291916
1663,HAREN,50.888870897054744,4.420030838936388
1034,ST-GHISLAIN,50.43603991470513,3.795971740837585
316,DE HOEK,50.73924115834703,4.370342368877122
148,BEUZET,50.521297001857974,4.76779199510279
784,MANAGE,50.49295177248584,4.290252782915574
939,OUDENAARDE,50.826216033991116,3.495470091998172
523,HASSELT,50.93094539063631,5.326071324066098
1223,WAVRE,50.71613796385702,4.605127669873099
744,LOBBES,50.34631966923858,4.260948846223771
530,HAUTE-FLONE,50.545921916036086,5.320609487870709
920,OBOURG,50.46980723102854,4.006727859438542
1723,ZEEBR-STRAND,51.3244824906541,3.186399065066347
956,PEPINSTER,50.56337539238289,5.804595719150977
414,FOREST-EST,50.80248548912509,4.323778171903265
801,MARLOIE,50.20321569506066,5.314305549244099
827,MERY,50.54825330128011,5.587073124315626
894,NAMECHE,50.470279570029426,4.998429583616121
815,MELLE,51.002749921068165,3.796939037051605
133,BEIGNEE,50.320541575191406,4.405047354650672
975,PROFONDSART,50.69384598089478,4.54949610832116
1136,THIEU,50.47086130374264,4.058356446670643
192,BORNEM,51.12598622728998,4.221148549457797
502,HALANZY,49.5633161795773,5.800053519656957
708,LEOPOLDSBURG,51.08864300170322,5.234550994995208
1058,SCHELLEBELLE,51.00312616442199,3.921433077882356
319,DENDERMONDE,51.01938772431604,4.15401461327405
997,RIXENSART,50.69384598089478,4.54949610832116
820,MENEN,50.781855330951956,3.04697683829391
1182,VIANE-MOERB,50.770949248522925,3.872417489184946
704,LEIGNON,50.26226836222129,5.124119622764101
621,JETTE,50.873033681208796,4.290747342200437
554,HERENTALS,51.18107296652878,4.828554945607912
